"SHIRA HEAD START YESODEI HATORAH","1350 50 STREET",11219,718-435-7700,Permitted
"SHIRLEY CHISHOLM  DAY CARE CENTER # 5","265 SUMPTER STREET",11233,718-452-1200,Permitted
"SHIRLEY CHISHOLM D.C.C. # 2","333 14 Street",11215,718-499-7159,Permitted
"SHIRLEY CHISHOLM DAY CARE CENTER  #1","2023 PACIFIC STREET",11233,718-756-1721,Permitted
"SHIRLEY CHISHOLM DAY CARE CENTER #1","2023 PACIFIC STREET",11233,718-756-1721,Permitted
"SHIRLEY CHISHOLM DAY CARE CENTER #4","33 SOMERS STREET",11233,718-498-6200,Permitted
"SHIRLEY CHISHOLM DAY CARE CENTER #4","33 SOMERS STREET",11233,718-498-6200,Permitted
"SHOLOM DAY CARE","84-37 118 STREET",11415,718-849-9189,Permitted
"SHOLOM DAY CARE INC","82-04 LEFFERTS BOULEVARD",11415,718-441-9893,Permitted
"SHOLOM SHOLOM","116-66 PARK LANE SOUTH",11418,718-850-2934,Permitted
"SHOLOM SHOLOM, INC.","75-11 MAIN STREET",11367,718-850-2934,Permitted
"SHOREFRONT YM-YWHA (PRESCHOOL)","3300 CONEY ISLAND AVENUE",11235,718-646-1444,Permitted
"SHOSTAKOVICH MUSIC, ART AND SPORT SCHOOL, INC","1938 BATH AVENUE",11214,718-372-3716,Permitted
"SHOSTAKOVICH SCHOOL","297 AVENUE X",11223,718-376-8056,Permitted
"SIDI-ENJOLI HASANOEDDIN   (BRIGHT BEGINNING EARLY LEARNING CENTER )","1002 CASTLE HILL AVENUE",10472,347-621-5770,Permitted
"SILVER LAKE HEAD START","10 GREGG PLACE",10301,718-815-4488,Permitted
"SILVER LAKE HEAD START 1","10 GREGG PLACE",10301,718-815-4488,Permitted
"SILVER LAKE HEAD START II","20 PARK HILL CIRCLE",10304,718-720-0090,Permitted
"SILVER LAKE HEAD START II (INFANT/TODDLER)","20 PARK HILL CIRCLE",10304,718-720-0090,Permitted
"SILVER LAKE HEAD START II (PRESCHOOL)","20 PARK HILL CIRCLE",10304,718-720-0090,Permitted
"SJBC CHRISTIANDAY CARE OF NEW YORK, INC.","74-05 ROCKAWAY BEACH BOULEVARD",11692,718-634-4469,"Expired-In Renewal"
SKIP/TIPSE,"156-45 84 STREET",11414,718-738-1800,Permitted
"SMALL WONDER I (INFANT/TODDLER)","3012 AVENUE M",11210,718-692-0355,Permitted
"SMALL WONDER I, INC. P/S","3012 AVENUE M",11210,718-692-0355,Permitted
"SMALL WONDER PRESCHOOL,INC.","90-45 MYRTLE AVENUE",11385,718-849-3002,Permitted
"SMALL WORLD DAY CARE CENTER","211 AINSLIE STREET",11211,718-963-0330,Permitted
"SMALL WORLD PRE-SCHOOL","144 BLOOMINGDALE ROAD",10309,718-356-7795,Permitted
"SMART START DAY CARE","1201 AVENUE K",11230,718-942-5400,Permitted
"SMART START EARLY CHILDHOOD CENTER, INC.","8411 FORT HAMILTON PARKWAY",11209,718-921-1868,Permitted
"SMARTER TODDLER","400  WEST 55TH STREET",10019,212-757-2145,Permitted
"SMARTER TODDLER NURSERY &amp; PRESCHOOL","100 WEST 89 ST",10024,212-721-4964,"Expired-In Renewal"
"SMARTER TODDLER NURSERY &amp; PRESCHOOL","400  WEST 55TH STREET",10019,212-757-2145,Permitted
"SMARTER TODDLER NURSERY &amp; PRESCHOOL  INFANT/TODDLER","100 WEST 89 ST",10024,212-721-4964,"Expired-In Renewal"
"SMILES AROUND US ACADEMY, INC.","351 SAND LANE",10305,718-390-0070,"Expired-In Renewal"
"SMILES AROUND US DAY CARE CENTER","3854 HYLAN BOULEVARD",10308,718-948-0122,Permitted
"SMILES AROUND US FOR INFANTS AND TODDLERS, INC.","343 SAND LANE",10305,718-390-0070,Permitted
"SMILING FACES CHRISTIAN DAY CARE CENTER II","381 MYRTLE AVENUE",11205,718-852-7020,Permitted
"SOCIETY OF THIRD STREET MUSIC SCHOOL SETTLEMENT PRESCHOOL","235 EAST 11 STREET",10003,212-777-3240,Permitted
"SOLADE PRESCHOOL","1111 EAST 89TH STREET",11236,718-763-1742,Permitted
"SOLOMON PRE-SCHOOL","35-20 147 STREET",11354,718-961-5977,Permitted
"SOUND DALE CENTER FOR EARLY CHILDHOOD EDUCATION","1211 CROES AVENUE",10472,718-378-3533,Permitted
"SOUTH BRONX HEAD START","141 FEATHERBED LANE",10452,718-731-0075,Permitted
"SOUTH BRONX HEAD START","490 EAST 143 STREET",10454,718-292-7250,Permitted
"SOUTH BRONX HEAD START PROGRAM INC.","1458 WEBSTER AVENUE",10456,718-538-4112,Permitted
"SOUTH JAMAICA CENTER FOR CHILDREN AND PARENTS, INC.","94-43 159 STREET",11433,718-523-6455,Permitted
"SOUTH SHORE TODDLER ACADEMY &amp; PRE-K","11 SAMPSON AVENUE",10308,718-356-3563,Permitted
"SOUTH SHORE YMCA NURSERY SCHOOL","3939 RICHMOND AVENUE",10312,718-227-3200,Permitted
"SPARKLES DAY CARE","1367 EASTERN PARKWAY",11233,347-295-3000,"Expired-In Renewal"
SPROUTS,"339 8TH STREET",11215,718-965-8573,Permitted
SPROUTS,"421 7TH STREET",11215,718-965-8573,Permitted
"SPUYTEN DUYVIL PRESCHOOL","3041 KINGSBRIDGE AVENUE",10463,718-549-1525,Permitted
"ST ANTHONY HEAD START/ UPK","1750 MANSION STREET",10460,718-823-7202,Permitted
"ST NICHOLAS OF TOLENTINE HEAD START","2331 UNIVERSITY AVENUE",10468,718-364-7608,Permitted
"ST NICHOLAS PRESCHOOL","43-09 196 STREET",11358,718-357-0800,Permitted
"ST SIMON&#39;S HEAD START - U P K","2195 VALENTINE AVENUE",10457,718-933-9471,Permitted
"ST. ALBANS EARLY CHILDHOOD CENTER, INC.","109-53 FARMERS BOULEVARD",11412,718-479-7111,Permitted
"ST. ANDREW&#39;S COMMUNITY DAY CARE CENTER","4917 FOURTH AVENUE",11220,718-492-9678,Permitted
"ST. BENEDICT&#39;&#39;S DAY NURSERY","21 WEST 124 STREET",10027,212-423-5715,Permitted
"ST. DOMINIC&#39;S TORCH","2340 ANDREWS AVENUE",10468,718-365-7238,Permitted
"ST. IGNATIUS LAYOLA DAY NURSERY","240 EAST 84TH STREET",10028,212-734-6427,Permitted
"ST. IRENE CHRYSOVALANTOU NURSERY &amp; KINDERGARTEN","42-11 DITMARS BLVD.",11105,718-626-6225,Permitted
"ST. JEMUEL GROUP FAMILY DAY CARE INC","2836 WEBB AVENUE",10468,718-601-9753,Permitted
"ST. JEMUEL GROUP FAMILY DAY CARE, INC.","2836 WEBB AVENUE",10468,718-601-9753,Permitted
"ST. JOHN&#39;S LUTHERAN PRESCHOOL","86-20 114 STREET",11418,718-441-3611,"Expired-In Renewal"
"ST. JOHN&#39;S PLACE FAMILY CENTER DAY CARE CORPORATION","1620 ST. JOHN&#39;S PLACE",11233,718-771-7720,Permitted
"ST. JOHN&#39;S PLACE FAMILY CENTER HDFC-INFANT AND TODDLER CARE PROGRAM","1620 ST JOHN&#39;S PLACE",11233,718-771-7720,Permitted
"ST. JOSEPH&#39;S SCHOOL FOR THE DEAF","1000 HUTCHINSON RIVER PARKWAY",10465,718-828-9000,Permitted
"ST. LUKES ACADEMY","259 WASHINGTON AVENUE",11205,718-622-5612,Permitted
"ST. MALACHY CHILD DEVELOPMENT CENTER","220 HENDRIX STREET",11207,718-647-0966,Permitted
"ST. MALACHY EARLY CHILDHOOD DEVELOPMENT CENTER","220 HENDRIX STREET",11207,718-647-0966,Permitted
"ST. MARK&#39;S HEAD START","2017 BEVERLY ROAD",11226,718-287-7300,Permitted
"ST. MARTIN OF TOURS HEAD START","695 EAST 182 STREET",10457,718-220-4750,Permitted
"ST. MARTIN&#39;S NURSERY &amp; KINDERGARTEN SCHOOL","657 VAN SICLEN AVENUE",11207,718-927-2363,Permitted
"ST. MARTIN&#39;S NURSERYAND KINDERGARTEN SCHOOL- I/T","657 VAN SICLEN AVENUE",11207,718-927-2363,Permitted
"ST. PETER&#39;S  DAYCARE OF WILLIAMSBRIDGE,INC.","741 EAST 219 STREET",10467,718-547-7632,Permitted
"ST. PETER&#39;S PRESCHOOL","109 HIGHLAND PLACE",11208,718-647-1014,Permitted
"ST. THOMAS MORE PLAY  GROUP","65 EAST 89 STREET",10128,212-534-3977,Permitted
"ST.ALBANS OUTREACH DAYCARE CENTER","109-53 FARMERS BOULEVARD",11412,718-479-4111,"Expired-In Renewal"
"ST.BARTHOLOMEW COMMUNITY PRE-SCHOOL","109 EAST 50 STREET",10022,212-378-0238,Permitted
"ST.LUKE&#39;S NURSERY","87-34 85 STREET",11421,718-296-6683,"Expired-In Renewal"
"ST.MARY&#39;S HOSPITAL FOR CHILDREN","29-01 216 STREET",11360,718-281-8848,Permitted
"STAGG STREET CENTER FOR CHILDREN","77-83 STAGG STREET",11206,718-388-1395,Permitted
"STAR  AMERICA  M. INC.","780 8 AVENUE",10036,212-262-4896,Permitted
"STAR AMERICA INC.","80-07 BROADWAY",11373,718-396-9739,Permitted
"STAR AMERICA INC.","880 60 STREET",11220,718-431-2545,Permitted
"STAR AMERICA PRESCHOOL","780 8 AVENUE",10036,212-262-4896,Permitted
"STAR PARADISE, INC.","86-55 BROADWAY",11373,718-255-1899,Permitted
"STARRETT EARLY LEARNING CENTER","1325 PENNSYLVANIA AVENUE",11239,718-642-8724,Permitted
"STATEN ISLAND CHILDREN&#39;S ACADEMY","50 OSAGE LANE",10312,718-227-2500,Permitted
"STATEN ISLAND CHILDREN&#39;S ACADEMY","50 OSAGE LANE",10312,718-227-2500,Permitted
"STATEN ISLAND EARLY CHILDHOOD CENTER","467 ST MARKS PLACE",10301,718-447-7726,Permitted
"STATEN ISLAND HEAD START","44 DONGAN HILLS AVENUE",10306,718-987-7755,Permitted
"STATEN ISLAND INFANT TODDLER","145 ROSS AVENUE",10306,718-667-9235,Permitted
"STATEN ISLAND MENTAL HEALTH HEAD START","16 OSGOOD AVENUE",10304,718-420-6138,Permitted
"STATEN ISLAND MENTAL HEALTH SOCIETY HEAD START","100 BRIGHTON AVENUE",10301,718-442-6680,Permitted
"STATEN ISLAND PRESCHOOL","145 ROSS AVENUE",10306,718-667-9235,Permitted
"STATEN ISLAND Y.M.C.A. NURSERY - NORTH","651 BROADWAY",10310,718-981-4933,Permitted
"STEP AHEAD DAY CARE INFANT/ TODDLERS","7100   RIDGE BLVD.",11209,718-680-2221,Permitted
"STEP AHEAD DAY CARE(PRE-SCHOOL)","7100   RIDGE BLVD.",11209,718-680-2221,Permitted
"STEP AHEAD DCC","1677 ST. JOHN&#39;S PLACE",11233,929-234-5858,Permitted
"STEP BY STEP  INFANT DEVELOPMENT CENTER  INC.","1049 38 STREET",11219,718-633-6666,Permitted
"STEP BY STEP EARLY CHILDHOOD CENTER, INC.","1163 LENOX ROAD",11212,718-922-6366,Permitted
"STEP BY STEP EARLY CHILDHOOD CENTER, INC.","1163 LENOX ROAD",11212,718-922-6366,Permitted
"STEPHEN WISE EARLY CHILDHOOD CENTER","30 WEST 68 STREET",10023,212-877-4050,Permitted
"STEPHEN WISE EARLY CHILDHOOD CENTER","30 WEST 68TH STREET",10023,212-877-4050,Permitted
"STEPPING STONE DAY SCHOOL, INC.","2826 WESTCHESTER AVENUE",10461,718-554-2025,Permitted
"STEPPING STONE DAY SCHOOL, INC.","77-40 VLEIGH PLACE",11367,718-591-9093,Permitted
"STEPPING STONE DAYSCHOOLPRESCHOOL","77-40 VLEIGH PLACE",11367,718-591-9093,Permitted
"STEPPING STONE PRE AND GRADE SCHOOL","114-36 FRANCIS LEWIS BOULEVARD",11411,718-465-2344,Permitted
"STEPPING STONE PRE-SCHOOL","114-28 FRANCIS LEWIS BOULEVARD",11411,718-465-2344,Permitted
"STEPPING STONE PRE-SCHOOL","114-30 FRANCIS LEWIS BOULEVARD",11411,718-465-2344,Permitted
"STEPPING STONE PRE-SCHOOL AND KINDERGARTEN III","114-38 FRANCIS LEWIS BOULEVARD",11411,718-465-2344,Permitted
"STEPPING STONE PREPARATORY","900 ROGERS AVENUE",11226,718-282-7193,Permitted
"STEPPING STONES","245 86 STREET",11209,718-630-1000,Permitted
"STEPPING STONES","247 86TH STREET",11209,718-630-1000,Permitted
"STEPPING STONES PRESCHOOL","5394 AMBOY ROAD",10312,718-948-4878,Permitted
"STEPPING STONES-THE NEXT STEP","9321 RIDGE BLVD.",11209,718-630-1001,Permitted
"STEPPING UP NURSERY SCHOOL","2000 WILLIAMSBRIDGE ROAD",10461,718-828-1180,Permitted
"STEPS 2 SUCCESS","1992 NOSTRAND AVENUE",11210,718-576-6994,Permitted
"STEPS TO SUCCESS 1","11-21 NEW LOTS AVENUE",11212,718-345-3555,Permitted
"STEPS TO SUCCESS I","11-21 NEW LOTS AVENUE",11212,718-345-3555,Permitted
"STEPS TO SUCCESS II","2975 HYLAN BLVD",10306,718-351-7777,Permitted
"STEPS TO SUCCESS III","1810 VOORHIES AVENUE",11235,718-758-5558,Permitted
"STILLWELL  AVE PREP-SCHOOL","6420 BAY PARKWAY",11204,718-232-3643,Permitted
"STILLWELL AVE PREPARATORY EXTENSION PROGRAM","132 HIGHLAWN AVENUE",11223,718-333-3433,Permitted
"STILLWELL AVENUE PREP SCHOOL","1990 STILLWELL AVENUE",11223,718-265-2220,"Expired-In Renewal"
"STORYBOOK LAND","8638 20TH AVENUE",11214,718-996-8714,Permitted
"STRAWBERRY PATCH DAY CARE  INC.","2007 LINDEN BOULEVARD",11207,718-257-7555,Permitted
"STRAWBERRY PATCH DAY CARE,INC.","2007 LINDEN BOULEVARD",11207,718-257-7555,Permitted
"STRONG PLACE DAY CARE","595 CLINTON STREET",11231,718-624-2993,Permitted
"STRONG PLACE FOR HOPE DAY CARE","333 2ND STREET",11215,718-624-2993,Permitted
"STRONG PLACE FOR HOPE DAY CARE","460 ATLANTIC AVENUE",11217,718-522-1352,Permitted
"STUYVESANT HEIGHTS CHRISTIAN CHURCH EARLY CHILDHOOD CENTER","69 MACDONOUGH STREET",11216,718-783-5383,Permitted
"STUYVESANT HEIGHTS MONTESSORI","644 MACDONOUGH STREET",11233,347-295-1100,Permitted
"SUMNER CHILDREN&#39;S CENTER","860 PARK AVENUE",11206,718-455-3471,Permitted
"SUN FLOWER","121-17  SUTPHIN BLVD.",11434,718-848-1352,Permitted
"SUNFLOWER ACADEMY","238 5 AVENUE",11215,718-783-0738,Permitted
"SUNFLOWER DAY CARE CENTER","1704 BATH AVENUE",11214,718-236-3643,Permitted
"SUNFLOWER KIDZ DAY CARE","100-17 32 AVENUE",11369,347-709-7793,Permitted
"SUNFLOWER PLAYHOUSE","787A WASHINGTON AVENUE",11238,718-623-2900,Permitted
"SUNFLOWER PLAYHOUSE  #2","33 7TH   AVENUE",11217,718-638-0212,Permitted
"SUNNY SKIES PRE-SCHOOL # 2","969  43RD STREET",11219,718-438-7040,Permitted
"SUNNY SKIES PRESCHOOL","112 Ridge Street",10002,212-472-4665,Permitted
"SUNNY SKIES PRESCHOOL","2585 CONEY ISLAND AVENUE",11223,718-438-7040,Permitted
"SUNNY SKIES PROSPECT","720 WASHINGTON AVENUE",11238,718-372-4665,Permitted
"SUNNYSIDE UP UPK PROGRAM","43-31 39 STREET",11104,718-784-6173,Permitted
"SUNSET PARK CHILDREN&#39;S SCHOOL (PRESCHOOL )","4616 4 AVENUE",11220,718-439-3323,Permitted
"SUNSET PARK CHILDREN&#39;S SCHOOL, INC. I/T","4616 4TH AVENUE",11220,718-439-3323,Permitted
"SUNSET PARK EARLY CHILDHOOD DEVELOPMENT CENTER","5902 6TH AVENUE",11220,718-768-1012,Permitted
"SUNSHINE DAY CARE","1330 5TH AVENUE",10026,212-444-1177,Permitted
"SUNSHINE DAY CARE","1330 5TH AVENUE",10026,212-444-1177,Permitted
"SUNSHINE DAY CARE","1564 ST. PETERS AVENUE",10461,718-989-9801,Permitted
"SUNSHINE DAY CARE","2929 WEST 31ST STREET",11224,718-996-7200,Permitted
"SUNSHINE DAY CARE","2929 WEST 31ST STREET",11224,718-996-7200,Permitted
"SUNSHINE DAY CARE","416 WILLIS AVENUE",10454,718-989-9804,Permitted
"SUNSHINE DAY CARE","416 WILLIS AVENUE",10454,718-989-9804,Permitted
"SUNSHINE DAY CARE CENTER","34-57 FRANCIS LEWIS BLVD.",11358,718-353-1800,Permitted
"SUNSHINE DAYCARE","1564 ST. PETER&#39;S AVENUE",10461,718-989-9801,Permitted
"SUNSHINE DEVELOPMENTAL SCHOOL","91-10 146 STREET",11435,718-468-9000,Permitted
"SUNSHINE INFANT &amp; TODDLER PROGRAM","1277 STERLING PLACE",11213,718-363-2033,Permitted
"SUNSHINE LEARNING CENTER PRESCHOOL","201-06  LINDEN BLVD.",11412,718-525-1945,Permitted
"SUNSHINE LEARNING CENTER, INC.","201-02 LINDEN BOULEVARD",11412,718-525-1945,Permitted
"SUNSHINE LEARNING CENTER,INC.","201-06  LINDEN BLVD.",11412,718-525-2154,Permitted
"SUNSHINE NURSERY &amp; DAY CARE CENTER - INFANT","576 GATES AVENUE",11221,718-452-9740,Permitted
"SUNSHINE NURSERY AND DAY CARE CENTER","576 GATES AVENUE",11221,718-452-9740,Permitted
"SUNSHINE NURSERY AND DAY CARE CENTER","580 GATES AVENUE",11221,718-452-9740,Permitted
"SUNSHINE NURSERY AND DAY CARE CENTER","580A GATES AVENUE",11221,718-452-9740,Permitted
"SUNSHINE NURSERY AND DAY CARE CENTER   I/T","580 GATES AVENUE",11221,718-452-9740,Permitted
"SUNSHINE SCHOOL","91-10 146 STREET",11435,718-468-9000,Permitted
"SUPERIOR DAY CARE CENTER /PRESCHOOL","1741 BROADWAY",11207,718-975-4904,Permitted
"SUSAN E WAGNER DAY SCHOOL","4102 WHITE PLAINS ROAD",10466,718-547-0501,Permitted
"SUSAN E. WAGNER DAY CARE CENTER","1140 EAST 229TH STREET",10466,718-547-1735,Permitted
"SUSAN E. WAGNER DAY SCHOOL","4102 WHITE PLAINS ROAD",10466,718-547-0501,Permitted
"SUSAN E. WAGNER DAY SCHOOL","5401 POST ROAD",10471,718-601-5401,Permitted
"SUSAN WAGNER VICTORY","3440 WHITE PLAINS RD.",10467,718-655-5500,Permitted
"SWEET ANGELS NURSERY SCHOOL","27-11 BAYSIDE LANE",11358,718-445-7305,Permitted
"SYLVIA KLEIN CHILD CARE CENTER","720 EUCLID AVENUE",11208,718-647-2274,Permitted
"T.R. LITTLE PEOPLE","127 EAST 90TH STREET",10128,212-860-8116,"Expired-In Renewal"
"T.R. LITTLE PEOPLE","127 EAST 90TH STREET",10128,212-860-8118,"Expired-In Renewal"
"TABERNACLE CHURCH OF GOD DAY CARE CENTER","34-52 KOSCIUSZKO STREET",11205,718-638-3209,Permitted
"TABERNACLE DAY CARE CENTER (INFANT/TODDLER)","34-52 KOSCIUSZKO STREET",11205,718-638-3209,Permitted
"TALMUD TORAH OHR MOSHE","1774 58TH STREET",11204,718-234-6100,Permitted
"TANGLEWOOD MONTESSORI SCHOOL","15 TANGLEWOOD DRIVE",10308,718-967-2424,Permitted
"TANYA SANCHEZ","84-03 57TH AVENUE",11373,718-899-9060,Permitted
"TARYAG NURSERY","2294 NOSTRAND AVENUE",11210,718-989-9681,Permitted
"TEACH N LEARN CHILD CARE CENTER","175 MOORE STREET",11206,718-381-3831,Permitted
"TEACHING, LEARNING &amp; CARING DAY CARE","212-43 JAMAICA AVENUE",11428,718-740-6750,Permitted
"TEACHING, LEARNING AND CARING.","212-43 JAMAICA AVENUE",11428,718-740-6750,Permitted
"TEMPLE EMANU-EL NURSERY SCHOOL","10 EAST 66 STREET",10065,212-744-1400,Permitted
"TEMPLE ISRAEL EARLY CHILDHOOD LEARNING CENTER","112 EAST 75 STREET",10021,212-249-5000,Permitted
"TEMPLE SHAARAY TEFILA NURSERY SCHOOL","250 EAST 79 STREET",10075,212-535-2146,Permitted
"TENDER CARE ON THE MOUNT","6581 HYLAN BOULEVARD",10309,718-317-2849,Permitted
"TENDER TOTS","531-535 EAST 137TH STREET",10454,718-215-4125,Permitted
"TENDER TOTS CHILD CARE CENTER","3322 DECATUR AVENUE",10467,718-324-1052,Permitted
"TENDER TOTS CHILD CARE CENTER","3322 DECATUR AVENUE",10467,718-324-1052,Permitted
"TENDER TOTS CHILD CARE CENTER","531-535 EAST 137 STREET",10454,718-215-4125,Permitted
"TENDER YEAR CHILDCARE, INC.","3141 EAST TREMONT AVENUE",10461,718-829-3067,Permitted
"TENDER YEARS CHILDCARE INC.","3141 EAST TREMONT AVENUE",10461,718-829-3067,Permitted
"TENDER YEARS DAY CARE","199-15 LINDEN BOULEVARD",11412,718-481-8687,Permitted
"TEREMOK V","448 NEPTUNE AVENUE",11224,718-743-9009,Permitted
"THE  MONTESSORI AT FLATIRON","3-7 WEST 22ND STREET",10010,212-633-0600,Permitted
"THE  PARK PRESCHOOL  LTD.","275 GREENWICH STREET",10007,212-571-6191,Permitted
"THE ACORN SCHOOL","330 EAST 26 STREET",10010,212-684-0230,"Expired-In Renewal"
"THE BARCLAY STREET SCHOOL LTD.","6-10 BARCLAY ST",10007,212-571-2715,Permitted
"THE BRICK CHURCH SCHOOL","62 EAST 92 STREET",10128,212-289-5683,Permitted
"THE BROWNSTONE SCHOOL AND DAY CARE","128 WEST 80 STREET",10024,212-874-1341,Permitted
"THE CHILD CENTER OF NEW YORK","60-02 ROOSEVELT AVENUE",11377,718-943-2800,Permitted
"THE CHILD CENTER OF NEW YORK / AKA: 41-61 KESSINA BLVD","140-15 SANFORD AVENUE",11355,347-506-0832,Permitted
"THE CHILD DEVELOPMENT CENTER OF KINGSBOROUGH C.C","1915 ORIENTAL BOULEVARD",11235,718-368-5868,Permitted
"THE CHILD DEVELOPMENT CENTER OF THE MOSHOLU MONTEFIORE COMMUNITY CENTER","3450 DEKALB AVE",10467,718-654-0563,Permitted
"THE CHILD STUDY CENTER OF NEW YORK, INC.","167-171 CLERMONT AVENUE",11205,718-854-3710,Permitted
"THE CHILD STUDY CENTER OF NEW YORK/BEST FRIENDS DAYCARE","285 CLOVE ROAD",10310,718-442-8588,Permitted
"THE CHILDREN&#39;S AID SOCIETY","14-32 WEST 118TH STREET",10026,212-949-4931,Permitted
"THE CHILDREN&#39;S AID SOCIETY","1919 PROSPECT AVENUE",10457,347-821-4222,Permitted
"THE CHILDREN&#39;S AID SOCIETY","433 EAST 100TH STREET",10029,212-627-7449,Permitted
"THE CHILDREN&#39;S AID SOCIETY","93 NAGLE AVENUE",10040,212-544-0221,Permitted
"THE CHILDREN&#39;S AID SOCIETY - PS 5  HEAD START","3703 10 AVENUE",10034,212-567-5787,Permitted
"THE CHILDREN&#39;S AID SOCIETY- FREDERICK DOUGLAS HEAD START","885 COLUMBUS AVENUE",10025,212-865-6337,Permitted
"THE CHILDREN&#39;S AID SOCIETY- P.S. 8 HEAD START","465 WEST 167 STREET",10032,212-740-8655,"Expired-In Renewal"
"THE CHILDREN&#39;S CENTER","2800 VICTORY BOULEVARD",10314,718-982-3190,Permitted
"THE CHILDREN&#39;S CENTER","2800 VICTORY BOULEVARD",10314,718-982-3190,Permitted
"THE CHILDREN&#39;S CENTER  AT GOLDMAN SACHS AT 200 WEST","200 WEST STREET",10282,212-357-5370,"Expired-In Renewal"
"THE CHILDREN&#39;S CENTER  AT GOLDMAN SACHS AT 200 WEST","200 WEST STREET",10282,212-357-5370,Permitted
"THE CHILDREN&#39;S CENTER @ SUNY BROOKLYN - I/T","440 LENOX ROAD",11203,718-221-6160,Permitted
"THE CHILDREN&#39;S CENTER @ SUNY BROOKLYN - P/S","440 LENOX ROAD",11203,718-221-6160,Permitted
"THE CHILDREN&#39;S CENTER FOR EARLY LEARNING","83 MARLBOROUGH ROAD",11226,718-284-3110,Permitted
"THE CHILDREN&#39;S GARDEN","440 WEST 21 STREET",10011,212-924-9266,Permitted
"THE CHILDREN&#39;S GARDEN AT GENERAL THEOLOGICAL SEMINARY","440 WEST 21 STREET",10011,212-924-9266,Permitted
"THE CHILDREN&#39;S GARDEN SCHOOL","422 WEST 20TH STREET",10011,646-717-9759,Permitted
"THE CHILDREN&#39;S LEARNING CENTER AT HUNTER COLLEGE","695 PARK AVENUE",10065,212-772-4066,Permitted
"THE CHILDREN&#39;S LEARNING CENTER AT MORNINGSIDE HEIGHTS","90 LASALLE STREET",10027,212-663-9318,Permitted
"THE CHILDREN&#39;S PLAYHOUSE,  INCORPORATED-  I/T","85 MONAHAN AVENUE",10314,718-761-0129,Permitted
"THE CHILDREN&#39;S PLAYHOUSE, INC.","950 ROCKLAND AVENUE",10314,718-761-0129,Permitted
"THE CHILDREN&#39;S PLAYHOUSE, INCORPORATED","85 MONAHAN AVENUE",10314,718-761-0129,Permitted
"THE CHRISTIAN LEARNING CENTER","444 EAST 45 STREET",11203,718-287-5149,Permitted
"THE CHURCH OF THE EPIPHANY DAY SCHOOL","1393 YORK AVENUE",10021,212-737-2720,Permitted
"THE CITIGROUP CHILDREN&#39;S  CENTER  @ 399 PARK","399 PARK AVENUE",10022,212-793-4000,Permitted
"THE CITIGROUP CHILDREN&#39;S CENTER","388 GREENWICH STREET",10013,212-816-7700,"Expired-In Renewal"
"THE CITIGROUP CHILDREN&#39;S CENTER  AT 399 PARK","399 PARK AVENUE",10022,212-559-4005,Permitted
"THE CITYGROUP CHILDRENS CENTER","388 GREENWICH STREET",10013,212-816-7700,"Expired-In Renewal"
"THE CO-OP SCHOOL","81-87 IRVING PLACE",11238,347-721-3408,Permitted
"THE COCONUT GROVE CHILDHOOD EDUCATION CENTER","9522 AVENUE A",11236,718-498-1160,"Expired-In Renewal"
"THE CORNER SCHOOL","150-03 BAYSIDE AVENUE",11354,718-445-2811,Permitted
"THE CREATIVE PLAYSCHOOL - FIFTH AVENUE SYNAGOGUE","5 EAST 62 STREET",10065,212-750-8793,"Expired-In Renewal"
"THE DAVID FOSTER PRESCHOOL ACADEMY","580 ROGERS AVENUE",11225,718-462-0776,Permitted
"THE EARLY CHILDHOOD CENTER OF THE BROOKLYN COLLEGE CHILD CARE SERVICES","2900 BEDFORD AVENUE",11210,718-951-5431,Permitted
"THE EARLY CHILDHOOD CENTER OF THE BROOKLYN COLLEGE CHILD CARE SERVICES","2900 BEDFORD AVENUE",11210,718-951-5431,Permitted
"THE EDUCATIONAL  ALLIANCE HEAD START    @ PS 142","100 ATTORNEY STREET",10002,212-780-5225,Permitted
"THE EDUCATIONAL ALLIANCE  HEAD START","600 EAST 6 STREET",10009,212-979-2386,Permitted
"THE EDUCATIONAL ALLIANCE EARLY HEAD START","197 EAST BROADWAY",10002,212-780-2300,Permitted
"THE EDUCATIONAL ALLIANCE EARLY HEAD START  EXPANSION 2","442 EAST HOUSTON STREET",10002,212-677-5710,Permitted
"THE EDUCATIONAL ALLIANCE EARLY HEADSTART EXPANSION","18 AVENUE D",10009,212-780-5430,Permitted
"THE EDUCATIONAL ALLIANCE HEAD START","197 EAST BROADWAY",10002,212-780-2300,Permitted
"THE EDUCATIONAL ALLIANCE PRESCHOOL","179 HENRY ST",10002,212-780-2300,"Expired-In Renewal"
"THE EPISCOPAL SCHOOL IN THE CITY OF NEW YORK","35 EAST 69 STREET",10021,212-879-9764,Permitted
"THE FAMILY  AND LIFE CENTER OF MT ARARAT- PRE-SCHOOL","425 HOWARD AVENUE",11233,718-342-2093,Permitted
"THE FAMILY AND LIFE CENTER OF MT. ARARAT-I/T","425 HOWARD AVENUE",11233,718-342-2093,Permitted
"THE FAMILY ANNEX","560 WEST 113 STREET",10025,212-749-3271,Permitted
"THE FAMILY ANNEX","560 WEST 113 STREET",10025,212-749-3271,Permitted
"THE FIRST PRESBYTERIAN CHURCH OF FOREST HILLS","70-35 112 STREET",11375,718-268-8546,Permitted
